stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
FRRR,"Frères Rousseau",,47.12616001,-1.62855094,,,1,,
FTAB,"Félix Tableau",,47.18801317,-1.54738515,,,1,,
FTDO,"Fructidor",,47.24010857,-1.55963273,,,1,,
GADO,"Gandonnière",,47.30703916,-1.54054855,,,1,,
GAGN,"Gagnerie",,47.23223523,-1.50709391,,,1,,
GAIL,"Garillère",,47.19240751,-1.52114610,,,1,,
GALH,"Galheur",,47.16673615,-1.57991548,,,1,,
GAMB,"Gambetta",,47.22361937,-1.53846843,,,1,,
GATI,"Gâtine",,47.21341590,-1.66053039,,,1,,
GAUT,"Gautellerie",,47.17741844,-1.60209659,,,1,,
GBLO,"Grand Blottereau",,47.22975836,-1.51114692,,,1,,
GBNI,"Guiblinière",,47.29240267,-1.52042422,,,1,,
GBTA,"Grande-Bretagne",,47.26220784,-1.50223727,,,1,,
GCAR,"Grand Carcouët",,47.23109211,-1.59176840,,,1,,
GCEN,"Grande Censive",,47.25205925,-1.54978913,,,1,,
GCHE,"Gachet",,47.29264726,-1.52388364,,,1,,
GCSO,"Glacisol",,47.25150915,-1.50437908,,,1,,
GDCH,"Gare de Chantenay",,47.19779136,-1.59368488,,,1,,
GDEN,"Goldens",,47.16205211,-1.49967993,,,1,,
GDFI,"Grand Fief",,47.12563088,-1.62560840,,,1,,
GDNN,"Gendronnerie",,47.12732846,-1.63906358,,,1,,
GDOU,"Grande Ouche",,47.18133597,-1.57966252,,,1,,
GDPI,"Grande Pièce",,47.19907160,-1.51039424,,,1,,
GDRE,"Guindré",,47.23950772,-1.53737156,,,1,,
GELL,"Grande Noëlle",,47.16232808,-1.50220869,,,1,,
GERA,"Géraudière",,47.26173999,-1.56716305,,,1,,
GESV,"Gesvrine",,47.26981296,-1.55213869,,,1,,
GEVR,"Gesvres",,47.26362612,-1.54864554,,,1,,
GGAU,"Gergaudière",,47.28965609,-1.58588183,,,1,,
GGNO,"Grignon",,47.21647189,-1.46643829,,,1,,
GGUI,"Gauguin",,47.16669088,-1.55468713,,,1,,
GIAR,"Gilarderie",,47.18589884,-1.68252224,,,1,,
GIBR,"Gibraye",,47.20495660,-1.51755738,,,1,,
GIND,"Gare d'Indre",,47.20496928,-1.66254284,,,1,,
GIQU,"Gicquelière",,47.25814223,-1.45908439,,,1,,
GLAU,"Grillaud",,47.22027019,-1.58158736,,,1,,
GLDE,"Grande Lande",,47.19229235,-1.49761927,,,1,,
GLEI,"Grolerie",,47.17268334,-1.47244142,,,1,,
GLIE,"Gilière",,47.29922316,-1.55335302,,,1,,
GLNE,"Galarne",,47.20814414,-1.52994633,,,1,,
GLOU,"Grange au Loup",,47.26383873,-1.51545241,,,1,,
GMAR,"Gare Maritime",,47.20705322,-1.57295377,,,1,,
GMOL,"Guy Mollet",,47.24928020,-1.55474569,,,1,,
GNRA,"Greneraie",,47.19948912,-1.53288896,,,1,,
GOBI,"Gobinière",,47.24963128,-1.58691364,,,1,,
GOLF,"Golf",,47.23649968,-1.60486096,,,1,,
GONI,"Gournière",,47.26837456,-1.54938768,,,1,,
GPOR,"Grand Portail",,47.20142037,-1.52364591,,,1,,
GPRO,"Gare de Pont Rousseau",,47.19308111,-1.54933848,,,1,,
GRAM,"Grammoire",,47.18365395,-1.47295778,,,1,,
GRCH,"Grand Chemin",,47.19727269,-1.78381640,,,1,,
GRET,"Gare de l'Etat",,47.20396460,-1.56043723,,,1,,
GRIM,"Grimm",,47.21618687,-1.64553470,,,1,,
GRMA,"Grimau",,47.22829746,-1.65476667,,,1,,
GROR,"Garenne",,47.26509152,-1.62734593,,,1,,
GRPO,"Gripots",,47.19248962,-1.49168774,,,1,,
GRTE,"Garotterie",,47.22499944,-1.60665786,,,1,,
GRVI,"Guérivières",,47.20518393,-1.46735410,,,1,,
GRZI,"Grezillières",,47.21436811,-1.47831696,,,1,,
GSAN,"George Sand",,47.16575765,-1.54497861,,,1,,
GSEN,"Grasse Noue",,47.28024494,-1.58188223,,,1,,
GSIN,"Grassinière",,47.16574186,-1.50786789,,,1,,
GSNO,"Gare Nord",,47.21782151,-1.54214643,,,1,,
GSSU,"Gare Sud",,47.21592585,-1.54227337,,,1,,
GTAE,"Grootaers",,47.23942504,-1.58510682,,,1,,
GTLA,"Garettes-Landreau",,47.27325700,-1.63086301,,,1,,
GTVE,"Gaston Veil",,47.21016254,-1.55560165,,,1,,
GULO,"Guilloterie",,47.17236984,-1.55721314,,,1,,
GURO,"Gustave Roch",,47.20406998,-1.55198669,,,1,,
GVNO,"Gare de Vertou Nord",,47.18707351,-1.47848557,,,1,,
GVSU,"Gare de Vertou Sud",,47.18587233,-1.47668256,,,1,,
HALU,"Haluchère-Batignolles",,47.24936057,-1.52287449,,,1,,
HARO,"Harouys",,47.21707431,-1.56694425,,,1,,
HAUB,"Haubans",,47.21462644,-1.53001825,,,1,,
HAVE,"Halvêque",,47.25746288,-1.52028452,,,1,,
HBAN,"Hangar à Bananes",,47.20048109,-1.57287010,,,1,,
HBDE,"Halbarderie",,47.26829118,-1.43797408,,,1,,
HBLI,"Hôpital Bellier",,47.22130324,-1.52428746,,,1,,
HBRA,"Herbray",,47.15048552,-1.47099504,,,1,,
HCOU,"Hauts de Couëron",,47.24056965,-1.66970210,,,1,,
HDIE,"Haudrière",,47.15447112,-1.46758151,,,1,,
HERM,"Hermeland",,47.22979068,-1.61666372,,,1,,
HFLE,"Hameau Fleuri",,47.25106430,-1.58979665,,,1,,
HFVE,"Haute Forêt",,47.16831427,-1.46565950,,,1,,
HGNR,"Haute Gournière",,47.26786564,-1.54577813,,,1,,
HILE,"Haute Ile",,47.19464662,-1.55632322,,,1,,
HIND,"Haute Indre",,47.19540815,-1.64993520,,,1,,
HIPP,"Hippodrome",,47.24758084,-1.56771648,,,1,,
HLAN,"Haute Lande",,47.15386538,-1.52365156,,,1,,
HLLR,"Hillière",,47.28782561,-1.42995678,,,1,,
HMLL,"Houmaille",,47.18910344,-1.58696919,,,1,,
HODI,"Hôtel Dieu",,47.21151388,-1.55292423,,,1,,
HOGR,"Hongrie",,47.21590797,-1.52403029,,,1,,
HOSE,"Housseau",,47.28107173,-1.49829865,,,1,,
HPLA,"Hôpital Laënnec",,47.23688456,-1.64086027,,,1,,
HREG,"Hôtel de Région",,47.21034330,-1.52614007,,,1,,
HRLL,"Hérelle",,47.20163226,-1.58669837,,,1,,
HVCQ,"Mairie de Carquefou",,47.29889879,-1.49031126,,,1,,
HVNA,"Hôtel de Ville",,47.21774454,-1.55431579,,,1,,
ICAM,"ICAM",,47.27365801,-1.50186879,,,1,,
ICOU,"ICO",,47.23850738,-1.63820369,,,1,,
IDFR,"Île de France",,47.16941272,-1.46785057,,,1,,
IDLO,"Îles de Loire",,47.21028204,-1.49018517,,,1,,
IDNA,"Ile de Nantes",,47.20631111,-1.53893314,,,1,,
IMPR,"Imprimeurs",,47.23866470,-1.67008841,,,1,,
INLA,"Internat Laënnec",,47.23500246,-1.64058805,,,1,,
INRE,"Indre",,47.20116504,-1.66833797,,,1,,
IROI,"Iroise",,47.24821942,-1.53649491,,,1,,
ISLE,"Islettes",,47.26333978,-1.47625538,,,1,,
IUTH,"IUT",,47.29788592,-1.50453644,,,1,,
JALI,"Jalière",,47.26424401,-1.59685112,,,1,,
JAME,"Jamet",,47.21000952,-1.60251303,,,1,,
JANA,"Jaunais",,47.17604452,-1.53370427,,,1,,
JAPY,"Japy",,47.25928122,-1.51168440,,,1,,
JARI,"Jarriais",,47.21293011,-1.71826229,,,1,,
JAUR,"Jacqueline Auriol",,47.27133541,-1.47140072,,,1,,
JBAR,"Jean Bart",,47.19920583,-1.67546000,,,1,,
JBNA,"Jeanne Bernard",,47.23525187,-1.59128052,,,1,,
JCAR,"Jacques Cartier",,47.22398045,-1.63633093,,,1,,
JCOU,"Joncours",,47.22000538,-1.58672381,,,1,,
JDGA,"Jardins de Gaïa",,47.15758297,-1.67828442,,,1,,
JFER,"Jules Ferry",,47.25072273,-1.48739206,,,1,,
JFRA,"Jean Fraix",,47.18603448,-1.54195702,,,1,,
JGUE,"Jaguère",,47.17552586,-1.56774566,,,1,,
JHDI,"Jahardières",,47.12539960,-1.64274770,,,1,,
JJCE,"Jean Jaurès",,47.30132429,-1.54979885,,,1,,
JJNA,"Jean Jaurès",,47.21838897,-1.56003382,,,1,,
JLIE,"Joliverie",,47.18994470,-1.51938315,,,1,,
JLVE,"Joliverie",,47.18958808,-1.51658293,,,1,,
JMAC,"Jean Macé",,47.20054697,-1.58920901,,,1,,
JMLI,"Jean Moulin",,47.20712579,-1.59992166,,,1,,
JMON,"Jean Monnet",,47.16626072,-1.46511753,,,1,,
JNAI,"Jaunaie",,47.21889815,-1.72783718,,,1,,
JNEA,"Jauneau",,47.27374646,-1.45013606,,,1,,
JNIG,"Jean Ingres",,47.22227374,-1.59680573,,,1,,
JNLI,"Jonelière",,47.25173237,-1.54077058,,,1,,
JOTE,"Jouetterie",,47.13147138,-1.66246897,,,1,,
JPER,"Jean Perrin",,47.18125645,-1.56076577,,,1,,
JPTR,"Jupiter",,47.28480858,-1.45608170,,,1,,
JROS,"Jean Rostand",,47.24579942,-1.59364253,,,1,,
JTIC,"Justice",,47.20937366,-1.63154531,,,1,,
JUIV,"Juiverie",,47.21077751,-1.62477596,,,1,,
JUME,"Jumelière",,47.29430114,-1.48773150,,,1,,
JVAL,"Jules Vallès",,47.17343751,-1.57089550,,,1,,
JVNA,"Jules Verne",,47.24891698,-1.51728725,,,1,,
JVRA,"Janvraie",,47.19994542,-1.61234453,,,1,,
KERE,"Keren",,47.24477516,-1.53338866,,,1,,
KOEN,"Koenig",,47.19812088,-1.61564579,,,1,,
KOUF,"Koufra",,47.25026878,-1.53098214,,,1,,
LABE,"Lac de Beaulieu",,47.21942035,-1.69244445,,,1,,
LACH,"L'Arche",,47.21291368,-1.70847863,,,1,,
LADO,"Ladoumègue",,47.29614184,-1.48653946,,,1,,
LAGE,"Largeau",,47.19503280,-1.50997182,,,1,,
LAHA,"La Haie",,47.26094875,-1.47502649,,,1,,
LAIL,"Les Ailes",,47.17116491,-1.57416373,,,1,,
LALL,"Lallié",,47.22799740,-1.54486760,,,1,,
LAMA,"Lamartine",,47.21649203,-1.57879900,,,1,,
LANA,"Launay",,47.26546265,-1.63226920,,,1,,
LAUR,"Lauriers",,47.20470843,-1.60476610,,,1,,
LAXX,"La Croix",,47.16527571,-1.48670499,,,1,,
LBAU,"Les Bauches",,47.26336633,-1.67723271,,,1,,
LBER,"Lindbergh",,47.15502934,-1.59833750,,,1,,
LBOS,"La Brosse",,47.33298939,-1.56959138,,,1,,
LBPI,"L'Ebaupin",,47.17161474,-1.51000653,,,1,,
LBUS,"Les Buissons",,47.27828439,-1.44357626,,,1,,
LCAR,"Le Cardo",,47.26169710,-1.58435937,,,1,,
LCBU,"Le Corbusier",,47.19017971,-1.56855029,,,1,,
LCEE,"La Carrée",,47.16849749,-1.54385650,,,1,,
LCLE,"La Coulée",,47.26013301,-1.57471905,,,1,,
LCNE,"Le Chêne",,47.16526458,-1.48432715,,,1,,
LCOG,"La Cogne",,47.28692948,-1.55735542,,,1,,
LCSE,"La Close",,47.24083446,-1.57277848,,,1,,
LCTE,"La Côte",,47.28204741,-1.56057316,,,1,,
LDAS,"Landas",,47.16933769,-1.51076745,,,1,,
LDRE,"Landreau",,47.23247930,-1.51597058,,,1,,
LDSS,"Landas",,47.17436501,-1.55947162,,,1,,
LEBP,"L'Ebaupin",,47.28430869,-1.44387011,,,1,,
LECH,"Lechat",,47.20407259,-1.58089035,,,1,,
LEGU,"Leygues",,47.20314541,-1.54200777,,,1,,
LEVO,"Levoyer",,47.19387396,-1.58176916,,,1,,
LFAU,"Les Faulx",,47.15722956,-1.52270565,,,1,,
LFER,"La Ferme",,47.26424888,-1.68034232,,,1,,
LFLE,"Laurier Fleuri",,47.18834076,-1.48372835,,,1,,
LFOR,"La Forêt",,47.14947537,-1.63938699,,,1,,
LFVR,"Lefeuvre",,47.26686052,-1.49502977,,,1,,
LGAR,"La Garde",,47.25576216,-1.50918227,,,1,,
LGOF,"Le Goffic",,47.23038709,-1.56345987,,,1,,
LGRI,"La Grille",,47.25099185,-1.48198826,,,1,,
LGTH,"Lagathu",,47.18036290,-1.53652635,,,1,,
LHAC,"La Hache",,47.26222776,-1.49893123,,,1,,
LHER,"La Herdrie",,47.19778397,-1.45414308,,,1,,
LHIE,"La Haie",,47.29013176,-1.54249845,,,1,,
LHLE,"Le Halleray",,47.26975159,-1.45660101,,,1,,
LHOU,"La Houssais",,47.17428702,-1.55378624,,,1,,
LHPI,"L'Hopitau",,47.27226546,-1.55152318,,,1,,
LIBE,"Libération",,47.17728552,-1.67896934,,,1,,
LILA,"Lilas",,47.13767580,-1.46889686,,,1,,
LION,"Lionnière",,47.21866696,-1.69595730,,,1,,
LIPP,"Lippmann",,47.23890585,-1.52040083,,,1,,
LITT,"Littré",,47.21772316,-1.58232618,,,1,,
LJOS,"Léon Jost",,47.23629112,-1.56332179,,,1,,
LLGR,"Léo Lagrange",,47.29699568,-1.55530903,,,1,,
LLIO,"Les Lions",,47.24991585,-1.61550625,,,1,,
LLMO,"Le Clémois",,47.13729352,-1.72257048,,,1,,
LLOR,"La Lorie",,47.23524557,-1.65700442,,,1,,
LMAR,"La Marche",,47.18067739,-1.65914283,,,1,,
LMBR,"Lambert",,47.17089014,-1.53967137,,,1,,
LMEE,"La martinière",,47.20633168,-1.78491058,,,1,,
LMIC,"Louise Michel",,47.21936503,-1.61338144,,,1,,
LMNE,"Lemoine",,47.23544599,-1.54753720,,,1,,
LMRI,"Lamoricière",,47.21447789,-1.57259745,,,1,,
LMTA,"La Montagne",,47.18845833,-1.68918890,,,1,,
LNAI,"Le Nain",,47.22701270,-1.60045972,,,1,,
LNOU,"La Noue",,47.14075627,-1.60745376,,,1,,
LNTT,"Linot",,47.26547109,-1.52589009,,,1,,
LOIR,"Loire",,47.24840854,-1.48656524,,,1,,
LOMB,"Lombarderie",,47.23359919,-1.55556179,,,1,,
LONG,"Longchamp",,47.23484287,-1.58212605,,,1,,
LPBA,"Bac du Pellerin",,47.20289715,-1.75490668,,,1,,
LPEL,"Le Pellerin",,47.20066234,-1.75949387,,,1,,
LPLE,"La Plée",,47.19318013,-1.46266938,,,1,,
LPME,"La Plume",,47.19492160,-1.50520704,,,1,,
LRAY,"Le Gray 1",,47.28422067,-1.58680640,,,1,,
LRCH,"La Roche",,47.21643070,-1.51917709,,,1,,
LRHE,"Les Roches",,47.26373177,-1.58014242,,,1,,
LRNE,"Lourneau",,47.19956800,-1.49007979,,,1,,
LRYA,"Le Gray 2",,47.28331767,-1.58422529,,,1,,
LSAL,"La Salle",,47.21431572,-1.68901950,,,1,,
LSLL,"Les Salles",,47.25038934,-1.53597752,,,1,,
LSOU,"La Source",,47.30567326,-1.55170423,,,1,,
LSYY,"Léon Say",,47.22960794,-1.56918121,,,1,,
LTOU,"Le Tour",,47.15160805,-1.68945617,,,1,,
LUNI,"Lieu Unique",,47.21561738,-1.54608443,,,1,,
LYBR,"Lycée Brottier",,47.16057526,-1.67771637,,,1,,
LYCQ,"Lycée Estienne d'Orves",,47.27939100,-1.49195803,,,1,,
LYOR,"Lycée d'Orbigny",,47.15426600,-1.68041263,,,1,,
LYPE,"Lycée Appert",,47.25167763,-1.61140346,,,1,,
LYRI,"Lycée Rieffel",,47.25547237,-1.64250784,,,1,,
LZCA,"Lusançay",,47.20268326,-1.58254635,,,1,,
MAAR,"Maillardière",,47.27404186,-1.63422975,,,1,,
MACH,"MIN",,47.20166722,-1.55379440,,,1,,
MADO,"Mandon",,47.16049398,-1.47065020,,,1,,
MAGA,"Gare de Mauves",,47.29318073,-1.38982980,,,1,,
MAI8,"8 Mai",,47.18921858,-1.55170053,,,1,,
MALL,"Mail",,47.26906222,-1.61136441,,,1,,
MARR,"Maison d'Arrêt",,47.26640432,-1.50333251,,,1,,
MASS,"Massigné",,47.29887798,-1.57954203,,,1,,
MATI,"Matière",,47.27639977,-1.44886845,,,1,,
MAUC,"Centre De Mauves",,47.29677512,-1.39286040,,,1,,
MAZE,"Mazères",,47.31362172,-1.35060463,,,1,,
MBLA,"Mont Blanc",,47.17674040,-1.55581380,,,1,,
MBOU,"Mairie de Bouguenais",,47.17901016,-1.61872647,,,1,,
MBRU,"Moulin Brûlé",,47.25946869,-1.65458039,,,1,,
MBSE,"Moulin Boisseau",,47.28838631,-1.48413143,,,1,,
MCAS,"Moulin Cassé",,47.25657559,-1.46836515,,,1,,
MCCO,"Marché Commun",,47.25967252,-1.49993852,,,1,,
MCHA,"Mairie de Chantenay",,47.20636707,-1.58783853,,,1,,
MCOU,"Mairie de Couëron",,47.21225494,-1.72720030,,,1,,
MCUR,"Madame Curie",,47.18912957,-1.55433651,,,1,,
MDAR,"Maison des Arts",,47.21189404,-1.61744309,,,1,,
MDEL,"Mandel",,47.20250088,-1.53707135,,,1,,
MDLA,"Moulin des Landes",,47.26199275,-1.48158345,,,1,,
MDNE,"Madeleine",,47.27534959,-1.48346404,,,1,,
MDOU,"Mairie de Doulon",,47.22699143,-1.51848401,,,1,,
MDPO,"Moulin de Porterie",,47.27583068,-1.51234680,,,1,,
MDRE,"Madoire",,47.26508756,-1.63793097,,,1,,
MDSI,"Mondésir",,47.21791022,-1.56885597,,,1,,
MDTH,"Médiathèque",,47.21116565,-1.56056518,,,1,,
MEDI,"Méditerranée",,47.27115536,-1.48501673,,,1,,
MELI,"Méliès",,47.18159213,-1.55616656,,,1,,
META,"Métairie",,47.21389385,-1.69850583,,,1,,
MGAL,"Marie Galante",,47.26417032,-1.45104526,,,1,,
MGCH,"Monge - Chauvinière",,47.25367321,-1.57398187,,,1,,
MGDR,"Mongendrière",,47.29242701,-1.55457907,,,1,,
MGEL,"Margelle",,47.27271181,-1.59416606,,,1,,
MGIN,"Mangin",,47.20160574,-1.54493569,,,1,,
MGLI,"Magnoliers",,47.22629784,-1.60556361,,,1,,
MGNO,"Mignonnerie",,47.24314439,-1.48235363,,,1,,
MGUA,"Mainguais",,47.28266905,-1.48544315,,,1,,
MHDI,"Mahaudières",,47.18892461,-1.56039923,,,1,,
MHUI,"Moulin à l'Huile",,47.17661629,-1.56214520,,,1,,
MIAI,"Minais",,47.25709013,-1.46641753,,,1,,
MICH,"Michelet",,47.23448288,-1.55739804,,,1,,
MIEA,"Millenia",,47.12393115,-1.63049753,,,1,,
MIMO,"Mimosas",,47.24123544,-1.58748790,,,1,,
MIND,"Mairie d'Indre",,47.20071585,-1.66830435,,,1,,
MITR,"Mitrie",,47.22784443,-1.52528847,,,1,,
MKSU,"Malakoff",,47.21644994,-1.52129347,,,1,,
MLAN,"Magellan",,47.18816871,-1.46442750,,,1,,
MLCH,"Morlachère",,47.16195320,-1.48369475,,,1,,
MLCS,"Moulin Cassé",,47.15584723,-1.70984686,,,1,,
MLDR,"Maladrie",,47.18828858,-1.49614345,,,1,,
MLHE,"Moulin Hérel",,47.21943384,-1.63757971,,,1,,
MLIN,"Moulin",,47.18888411,-1.50530220,,,1,,
MLLI,"Mellinet",,47.21178636,-1.57785983,,,1,,
MLNE,"Moulinets",,47.20990457,-1.62920545,,,1,,
MLON,"Mulonnière",,47.26556714,-1.54984512,,,1,,
MLRA,"Malraux",,47.25430780,-1.51767585,,,1,,
MMSS,"Mermoz",,47.19872011,-1.51552255,,,1,,
MNEF,"Moulin Neuf",,47.23021107,-1.51646831,,,1,,
MNFA,"Manufacture",,47.21880310,-1.53706201,,,1,,
MNIE,"Moulinier",,47.13515319,-1.66538374,,,1,,
MNOT,"Minoterie",,47.21686600,-1.72160133,,,1,,
MNSS,"Malnoue",,47.20265743,-1.50549809,,,1,,
MNTR,"Ménétrier",,47.24086637,-1.52371617,,,1,,
MNVE,"Maison Neuve",,47.27462384,-1.46726826,,,1,,
MOCT,"Moulin Collet",,47.20033329,-1.76620925,,,1,,
MOET,"Mouettes",,47.21055137,-1.74227284,,,1,,
MOIN,"Moinard",,47.21353271,-1.72928032,,,1,,
MONE,"Moinet",,47.26469759,-1.49236094,,,1,,
MORH,"Morrhonnière - Petit Port",,47.24148227,-1.55629426,,,1,,
MOTE,"Motte Rouge",,47.22879100,-1.55338727,,,1,,
MOUT,"Moutonnerie",,47.21956936,-1.53301942,,,1,,
MOVA,"Mairie d'Orvault",,47.27137293,-1.62278323,,,1,,
MOZI,"Monzie",,47.20339609,-1.53991144,,,1,,
MPAU,"Marcel Paul",,47.24576505,-1.61572851,,,1,,
MPER,"Millepertuis",,47.22194228,-1.67954515,,,1,,
MPMN,"Melpomène",,47.27759170,-1.50003396,,,1,,
MPTA,"Maison Poitard",,47.14700488,-1.64831344,,,1,,
MQDI,"Marquis de Dion",,47.29709079,-1.48779883,,,1,,
MQLI,"Mocquelière",,47.23313680,-1.61889461,,,1,,
MRAI,"Maraîchers",,47.18483142,-1.51069199,,,1,,
MRDI,"Maison Radieuse",,47.18791072,-1.56640295,,,1,,
MREZ,"Mairie de Rezé",,47.19130749,-1.56982174,,,1,,
MRGE,"Morges",,47.16495172,-1.47202356,,,1,,
MRIE,"Maurienne",,47.27561915,-1.44246145,,,1,,
MROT,"Moulin Rothard",,47.19590819,-1.74115678,,,1,,
MRRI,"Marrière",,47.23751111,-1.52439965,,,1,,
MRTE,"Marterie",,47.17846469,-1.53136943,,,1,,
MRZE,"Marzilles",,47.18274936,-1.47579961,,,1,,
MSHE,"Mairie de St-Herblain",,47.21093832,-1.64884522,,,1,,
MSLL,"Marseillaise",,47.20734188,-1.59094994,,,1,,
MSOR,"Mairie des Sorinières",,47.14882038,-1.53173735,,,1,,
MSSI,"Mississipi",,47.23716387,-1.60914177,,,1,,
MTEI,"Monteil",,47.21397444,-1.54940196,,,1,,
MTLI,"Martellière",,47.19916680,-1.52639054,,,1,,
MTRA,"Mortrais",,47.12837820,-1.61644107,,,1,,
MTYY,"Monty",,47.27421430,-1.43309950,,,1,,
MULI,"Mouline",,47.32355207,-1.55300628,,,1,,
MUNN,"Moulin",,47.19756669,-1.65158931,,,1,,
MVAN,"Mortier Vannerie",,47.18016469,-1.49939264,,,1,,
MVRD,"Monteverdi",,47.26657684,-1.44632051,,,1,,
MVSI,"Mauvoisins",,47.19027625,-1.52561680,,,1,,
MZUR,"Mazure",,47.25796702,-1.48076677,,,1,,
NATL,"Aéroport",,47.15789963,-1.60132141,,,1,,
NBEL,"Nouveau Bêle",,47.26879307,-1.50191635,,,1,,
NBLA,"Noé Blanche",,47.25654693,-1.50725445,,,1,,
NCTE,"Noé Cottée",,47.19409498,-1.47858966,,,1,,
NDRE,"Naudières",,47.17315290,-1.53666522,,,1,,
NETR,"Neustrie",,47.17591416,-1.59339984,,,1,,
NIAG,"Niagara",,47.30600333,-1.49333602,,,1,,
NILL,"Nil",,47.24178194,-1.60842447,,,1,,
NIZA,"Nizan",,47.20574949,-1.55025846,,,1,,
NLBR,"Noë Lambert",,47.23007878,-1.52849088,,,1,,
NLLA,"Noë Allais",,47.22036251,-1.68868129,,,1,,
NOAH,"Noë St Jean",,47.21918582,-1.73499847,,,1,,
NOHH,"North'House",,47.19577781,-1.57345153,,,1,,
NONO,"Noë Nozou",,47.13019092,-1.63703222,,,1,,
NOSH,"Noëlles",,47.24021028,-1.60434094,,,1,,
NRCA,"Noë Rocard",,47.16334738,-1.49052893,,,1,,
NRDA,"Neruda",,47.21756366,-1.61338063,,,1,,
NVER,"Noue Verrière",,47.27601666,-1.57111741,,,1,,
OBLA,"Ouche Blanche",,47.17952322,-1.56407418,,,1,,
OCAN,"Océane",,47.22750698,-1.63593175,,,1,,
OCEA,"Couëron Océan",,47.21345289,-1.73918909,,,1,,
OCOR,"Ouche Cormier",,47.26466582,-1.62400648,,,1,,
ODLA,"Ouche des landes",,47.19503341,-1.48288475,,,1,,
ODNE,"Ordronneau",,47.19383736,-1.57489540,,,1,,
OGVA,"Orvault Grand Val",,47.26297286,-1.59450834,,,1,,
OLIV,"Olivier",,47.21747321,-1.72482036,,,1,,
OLVE,"Oliveraie",,47.18855867,-1.53117399,,,1,,
OLYM,"Olympe de Gouges",,47.30874128,-1.55153035,,,1,,
OMRL,"Orvault - Morlière",,47.24700707,-1.60312240,,,1,,
ONCH,"Onchère",,47.20267245,-1.46704343,,,1,,
OQNE,"Ouche Quinet",,47.19603056,-1.50436169,,,1,,
ORNG,"La Chapelle Aulnay",,47.30840013,-1.54025010,,,1,,
ORVA,"Orvault",,47.27869769,-1.64026681,,,1,,
OSAN,"Ouessant",,47.27007669,-1.44670053,,,1,,
OTAG,"50 Otages",,47.21972956,-1.55554418,,,1,,
PABO,"Paix",,47.18243694,-1.59229338,,,1,,
PACQ,"Parc",,47.27263229,-1.48393143,,,1,,
PAEB,"Pablée",,47.21576063,-1.74015814,,,1,,
PAJO,"Petit Anjou",,47.20574746,-1.50466267,,,1,,
PALL,"Pont Allard",,47.19655292,-1.66627488,,,1,,
PAMI,"Palmiers",,47.19011839,-1.53300429,,,1,,
PAON,"Papillons",,47.14600562,-1.51899279,,,1,,
PAPO,"Parc Potager",,47.23612655,-1.52271286,,,1,,
PATR,"Pâtis Rondin",,47.24795511,-1.51642433,,,1,,
PB1B,"Parc de la Bouvre",,47.17610474,-1.61415268,,,1,,
PBAI,"Parc Bel Air",,47.17846266,-1.47470184,,,1,,
PBFF,"Paimboeuf",,47.17665160,-1.61921271,,,1,,
PBLE,"Pâtis Brûlé",,47.19926705,-1.50723684,,,1,,
PBOT,"Poulbot",,47.21329698,-1.64835997,,,1,,
PBRE,"Petit Breton",,47.21320386,-1.59865045,,,1,,
PBUY,"Pé de Buzay",,47.20250065,-1.81633789,,,1,,
PBYE,"Port Boyer",,47.24109903,-1.53879611,,,1,,
PBNV,"Port Boyer Navibus",,47.24210322,-1.54589148,,,1,,
PCBI,"Picabia",,47.25456749,-1.57682529,,,1,,
PCDI,"Picaudière",,47.27970844,-1.48509905,,,1,,
PCHA,"Portechaise",,47.20061763,-1.52609882,,,1,,
PCLO,"Petit Clos",,47.20530198,-1.50991704,,,1,,
PCNN,"Planchonnais",,47.25356803,-1.47489712,,,1,,
PCPE,"Porte de La Chapelle",,47.25937477,-1.55720037,,,1,,
PCRE,"Poincaré",,47.22284890,-1.58521365,,,1,,
PCSI,"Petite Censive",,47.26050778,-1.56098728,,,1,,
PCTI,"Petit Chantilly",,47.25456313,-1.60076891,,,1,,
PCVO,"Pontecorvo",,47.24671506,-1.53194191,,,1,,
PCZI,"Pont de Chézine",,47.23806578,-1.61436599,,,1,,
PDAN,"Pas d'Ane",,47.18204264,-1.46993696,,,1,,
PDCE,"Pont du Cens",,47.24860646,-1.57731488,,,1,,
PDEA,"Porteurs d'Eau",,47.27151222,-1.59765073,,,1,,
PDOU,"Porte Douillard",,47.28949512,-1.51849354,,,1,,
PDPI,"Pomme de Pin",,47.26708762,-1.59534026,,,1,,
PDUC,"Prairie au Duc",,47.20303211,-1.56935604,,,1,,
PEDR,"Perdriaux",,47.16125428,-1.48575767,,,1,,
PEGE,"Pégers",,47.13758868,-1.47153044,,,1,,
PELO,"Pelousière",,47.20775876,-1.64702227,,,1,,
PEON,"Perron",,47.22447457,-1.60093397,,,1,,
PERR,"Perray",,47.24753061,-1.51295490,,,1,,
PETR,"Pétrels",,47.25430074,-1.50709295,,,1,,
PFNA,"Purfina",,47.19457500,-1.63494095,,,1,,
PGRI,"Pagerie",,47.17872222,-1.65318427,,,1,,
PGTI,"Plinguetière",,47.13362595,-1.61313247,,,1,,
PHTR,"Parc Chantrerie",,47.28617242,-1.52090098,,,1,,
PHVE,"Pré Hervé",,47.24412862,-1.51773567,,,1,,
